filename,wordcount,valence_min,valence_max,valence_avg,valence_std,extremity_min,extremity_max,extremity_avg,extremity_std,extremity_min_pos,extremity_max_pos,extremity_avg_pos,extremity_std_pos,extremity_min_neg,extremity_max_neg,extremity_avg_neg,extremity_std_neg,extremity_PosMinNeg,emotionality_min,emotionality_max,emotionality_avg,emotionality_std,emotionality_min_pos,emotionality_max_pos,emotionality_avg_pos,emotionality_std_pos,emotionality_min_neg,emotionality_max_neg,emotionality_avg_neg,emotionality_std_neg,emotionality_PosMinNeg,count_unique_evaluative_pos,count_total_evaluative_pos,count_unique_evaluative_neg,count_total_evaluative_neg,count_unique_evaluative,count_total_evaluative,count_evaluative_PosMinNeg,ambivalent,pos_dichotomous,certainty_min,certainty_max,certainty_avg,certainty_std,count_unique_certainty,count_total_certainty
article_359.txt,1358,0.84,8.44,5.462,2.82,0.14,3.94,2.743,0.982,1.76,3.94,3.032,0.671,0.14,3.66,2.29,1.26,0.742,0.93,7.41,4.469,1.76,0.93,7.41,4.46,1.966,1.19,5.89,4.483,1.527,-0.023,10,11,7,7,17,18,4,1,,0.97,8.24,5.991,1.491,45,54
article_360.txt,789,0.84,8.27,5.633,2.786,1.68,3.77,2.841,0.702,1.68,3.77,2.709,0.764,2.88,3.66,3.205,0.342,-0.496,1.59,8.03,4.495,2.281,1.59,8.03,3.934,2.345,4.63,7.72,6.04,1.271,-2.106,10,11,4,4,14,15,7,1,,3.89,8.35,6.925,1.008,18,19
article_361.txt,982,1.32,8.22,4.806,2.432,0.14,3.72,2.161,1.006,0.82,3.72,2.643,0.945,0.14,3.18,1.739,0.907,0.904,1.19,6.47,2.858,1.632,1.93,5.04,2.921,1.362,1.19,6.47,2.802,1.931,0.119,5,7,6,8,11,15,-1,1,,3.88,7.83,6.489,1.233,21,27
article_362.txt,1000,0.54,8.44,3.657,3.156,1.66,3.96,3.127,0.665,2.5,3.94,2.998,0.612,1.66,3.96,3.207,0.707,-0.209,1.81,8,4.732,1.895,1.81,4.7,3.185,0.924,2.8,8,5.685,1.705,-2.5,7,8,10,13,17,21,-5,1,,4.4,7.82,6.507,0.875,38,45
article_363.txt,1397,0.76,8.45,5.653,2.277,0.18,3.95,2.286,1.086,0.47,3.95,2.476,1.082,0.18,3.74,1.854,1.01,0.623,1.19,8.03,3.717,2.213,1.66,8.03,4.202,2.259,1.19,5.85,2.615,1.725,1.587,15,25,7,11,22,36,14,1,,2.77,8.07,6.095,1.107,42,61
article_364.txt,1313,0.48,8.45,4.897,2.919,0.14,4.02,2.746,0.954,0.66,3.95,2.881,0.903,0.14,4.02,2.584,1.018,0.297,1.58,8.03,4.187,1.539,1.58,8.03,3.868,1.854,2.8,5.81,4.569,0.976,-0.701,13,18,14,15,27,33,3,1,,1.38,8.46,5.974,1.513,47,47
article_365.txt,1013,0.59,7.09,3.799,1.982,0.06,3.91,1.839,0.904,1.65,2.59,1.99,0.412,0.06,3.91,1.778,1.054,0.212,1.19,5.85,3.189,1.631,1.66,4.92,3.007,1.623,1.19,5.85,3.261,1.716,-0.254,3,4,9,10,12,14,-6,1,,1.1,7.78,6.083,1.67,22,23
article_366.txt,893,1.67,8.44,6.406,2.465,1.66,3.94,2.903,0.823,1.96,3.94,3.091,0.777,1.66,2.83,2.245,0.827,0.846,2.03,6.97,4.084,1.617,2.03,6.97,4.204,1.778,2.8,4.53,3.665,1.223,0.539,6,7,2,2,8,9,5,1,,3.68,8.39,6.301,1.289,24,32
article_367.txt,1343,0.54,8.45,5.318,2.81,0.06,3.96,2.74,0.925,1.91,3.95,2.964,0.587,0.06,3.96,2.403,1.227,0.561,1.19,8.26,4.376,1.895,1.97,8.26,4.355,1.994,1.19,7.53,4.408,1.809,-0.053,14,21,13,14,27,35,7,1,,3.93,8.39,6.559,1.04,55,82
article_368.txt,2963,0.38,8.45,4,2.885,0.43,4.12,2.734,0.989,0.43,3.95,2.474,1.108,1.57,4.12,2.948,0.835,-0.475,1.19,8.26,4.577,1.687,1.55,8.26,4.861,1.898,1.19,8,4.344,1.48,0.517,21,28,25,34,46,62,-6,1,,2.41,8.28,6.135,1.241,81,97
article_369.txt,1713,1.56,8.45,4.624,2.429,0.34,3.95,2.28,0.747,0.34,3.95,2.554,0.894,1.58,2.94,2.037,0.495,0.518,1.19,5.67,3.422,1.515,1.34,5.67,3.831,1.245,1.19,5.29,3.059,1.671,0.771,13,16,9,18,22,34,-2,1,,1.29,8.2,5.948,1.375,61,79
article_370.txt,1419,1.12,7.76,5.125,2.313,1.03,3.38,2.219,0.661,1.64,3.26,2.311,0.505,1.03,3.38,2.072,0.906,0.239,1.66,6.32,3.518,1.307,1.66,6.32,3.48,1.552,2.67,5.07,3.58,0.947,-0.1,8,8,5,5,13,13,3,1,,3.88,8.46,6.282,1.323,37,40
article_371.txt,1360,0.72,8.12,4.138,2.668,0.7,3.78,2.506,0.863,0.7,3.62,2.501,0.913,1.5,3.78,2.51,0.853,-0.009,1.19,8.26,4.859,1.802,1.69,8.26,5.216,1.726,1.19,7.77,4.591,1.865,0.625,10,12,14,16,24,28,-4,1,,1.29,7.77,5.911,1.34,44,53
article_372.txt,1129,0.53,8.45,3.784,2.99,0.14,3.97,2.902,0.884,0.14,3.95,2.498,1.023,1.66,3.97,3.216,0.621,-0.718,2.04,7.72,5.028,1.416,2.04,7.1,4.512,1.605,2.8,7.72,5.429,1.14,-0.917,14,14,15,18,29,32,-4,1,,2.91,8.48,6.436,1.277,30,34
article_373.txt,1420,0.48,7.79,3.951,2.764,0.14,4.02,2.513,1.128,1.46,3.29,2.526,0.665,0.14,4.02,2.505,1.377,0.02,2.44,6.15,4.471,1.098,2.92,6.15,4.656,1.249,2.44,5.89,4.354,1.037,0.302,6,7,10,11,16,18,-4,1,,2.63,8.17,5.954,1.303,39,42
article_374.txt,1089,0.72,8.36,3.673,2.571,0.22,3.86,2.466,0.984,0.47,3.86,2.355,1.163,0.22,3.78,2.525,0.913,-0.17,1.41,7.16,4.148,1.526,1.41,5.48,3.501,1.702,2.8,7.16,4.493,1.358,-0.992,8,8,14,15,22,23,-7,1,,3.76,8.28,6.322,1.158,35,41
article_375.txt,1446,0.38,8.21,3.981,3.054,0.14,4.12,2.891,1.005,0.7,3.71,2.581,0.894,0.14,4.12,3.155,1.039,-0.574,1.19,8,4.722,1.592,2.52,6.42,4.203,1.308,1.19,8,5.163,1.707,-0.96,13,17,17,20,30,37,-3,1,,2.41,8.67,6.24,1.469,48,59
article_376.txt,820,1.28,8.45,5.903,2.46,0.7,3.95,2.569,0.95,0.7,3.95,2.482,1.045,2.61,3.22,2.915,0.431,-0.433,1.58,6.83,4.179,1.757,1.58,6.42,3.815,1.674,4.44,6.83,5.635,1.69,-1.82,7,8,2,2,9,10,6,1,,3.52,8.46,6.407,1.195,37,42
article_377.txt,1384,1.24,8.22,5.653,2.534,0.34,3.72,2.606,0.906,0.34,3.72,2.784,0.931,1.16,3.26,2.235,0.754,0.549,1.19,6.26,3.956,1.542,1.55,6,3.845,1.252,1.19,6.26,4.188,2.06,-0.343,17,27,8,13,25,40,14,1,,2.46,8.67,6.012,1.515,36,47
article_378.txt,1013,2.84,7.79,6.705,1.69,0.18,3.29,2.617,0.894,1.62,3.29,2.935,0.549,0.18,1.66,1.152,0.683,1.783,1.19,6.41,3.712,1.397,1.58,6.41,4.054,1.273,1.19,2.8,2.136,0.69,1.918,6,23,4,5,10,28,18,1,,1.92,8.57,5.886,1.259,42,53
article_379.txt,1597,1.12,8.41,5.309,2.645,0.18,3.91,2.586,0.903,0.7,3.91,2.808,0.847,0.18,3.38,2.248,0.905,0.56,1.19,8.03,4.683,1.936,2.54,8.03,5.37,1.567,1.19,6.73,3.632,2.016,1.738,22,26,14,17,36,43,9,1,,0.9,8.67,5.522,1.656,55,84
article_380.txt,1850,0.76,8.45,3.929,2.506,0.06,3.95,2.33,1.007,1.75,3.95,2.558,0.712,0.06,3.74,2.21,1.129,0.348,1.19,7.68,3.772,1.648,1.52,5.4,2.765,1.266,1.19,7.68,4.299,1.599,-1.535,9,11,21,21,30,32,-10,1,,1.92,8,5.747,1.361,62,74
article_381.txt,1307,1.36,7.85,4.42,2.449,0.7,3.35,2.275,0.764,0.7,3.35,2.195,0.851,1.07,3.14,2.355,0.697,-0.161,1.19,6.77,4.221,1.744,1.68,6.42,4.154,1.837,1.19,6.77,4.289,1.733,-0.135,11,11,8,11,19,22,0,1,,1.32,8.46,5.823,1.759,47,55
article_382.txt,1239,1.24,8.27,5.138,2.783,1.19,3.77,2.585,0.923,2.06,3.77,2.952,0.711,1.19,3.26,2.146,1.026,0.806,1.19,8.03,4.813,1.931,3.93,8.03,5.853,1.642,1.19,5.15,3.564,1.541,2.289,6,6,5,5,11,11,1,1,,1.92,8.35,6.142,1.46,32,37
article_383.txt,2178,0.76,8.41,3.576,2.725,1.18,3.91,2.744,0.708,1.18,3.91,2.831,0.888,1.58,3.74,2.703,0.628,0.128,1.19,7.41,4.606,1.633,1.66,7.41,4.314,1.904,1.19,7.24,4.744,1.525,-0.429,7,9,14,19,21,28,-10,1,,1.92,8.07,6.274,1.304,44,58
article_384.txt,1371,0.48,8.45,5.505,2.767,0.22,4.02,2.677,1.144,0.43,3.95,2.608,1.15,0.22,4.02,2.843,1.173,-0.235,2.1,8,4.917,1.709,2.1,8,4.82,1.805,2.8,7.08,5.15,1.516,-0.33,16,24,10,10,26,34,14,1,,1.77,8.46,5.634,1.57,39,50
article_385.txt,990,0.48,8.27,4.146,2.182,0.24,4.02,1.903,1.08,1.02,3.77,2.605,0.87,0.24,4.02,1.606,1.034,0.999,1.34,8.03,4.072,1.842,1.55,8.03,4.402,2.612,1.34,7.37,3.932,1.445,0.47,10,11,17,26,27,37,-15,1,,1.92,7.88,5.935,1.278,34,36
article_386.txt,2138,0.7,8.57,4.942,3.043,0.43,4.07,2.89,0.934,0.47,4.07,2.856,0.925,0.43,3.8,2.937,0.976,-0.082,1.41,8.26,5.103,2.153,1.41,8.26,4.94,2.577,3.13,8,5.332,1.417,-0.392,17,21,15,15,32,36,6,1,,1.92,8.46,6.348,1.501,46,53
article_387.txt,636,0.97,7.93,4.117,2.58,0.22,3.53,2.154,1.268,3.38,3.43,3.405,0.035,0.22,3.53,1.737,1.189,1.668,2.44,6.33,4.291,1.32,4.15,5.84,4.995,1.195,2.44,6.33,4.057,1.374,0.938,2,2,6,6,8,8,-4,1,,1.92,8.1,6.243,1.616,21,22
article_388.txt,1031,0.84,6.88,3.314,2.084,0.22,3.66,2.099,1.097,1.16,2.38,1.673,0.469,0.22,3.66,2.258,1.23,-0.585,1.58,6.9,4.1,1.452,1.58,4.03,2.733,1.2,3.13,6.9,4.613,1.202,-1.88,5,6,13,16,18,22,-10,1,,0.97,8.46,5.916,1.523,39,44
article_389.txt,1441,0.76,7.93,4.763,2.502,0.34,3.74,2.333,0.835,0.34,3.43,2.434,0.871,1.46,3.74,2.218,0.808,0.217,1.19,7.47,4.326,1.77,2.52,7.47,4.883,1.616,1.19,6.6,3.689,1.777,1.195,14,16,11,14,25,30,2,1,,1.92,8.07,5.837,1.5,38,49
article_390.txt,1421,0.59,8.45,4.423,3.057,0.83,3.95,2.853,0.946,2.5,3.95,3.273,0.621,0.83,3.91,2.546,1.041,0.727,2.38,6.97,3.933,1.271,2.38,6.97,3.902,1.338,2.46,5.85,3.957,1.266,-0.055,8,11,11,15,19,26,-4,1,,1.92,8.28,6.192,1.453,49,63
article_391.txt,1274,0.38,8.45,5.481,2.836,1.58,4.12,2.852,0.707,1.64,3.95,2.948,0.624,1.58,4.12,2.671,0.863,0.277,1.19,5.5,3.462,1.379,1.81,5.5,3.795,1.277,1.19,5.3,2.844,1.44,0.95,10,13,7,7,17,20,6,1,,1.92,7.68,6.119,1.301,33,40
article_392.txt,953,0.76,8.41,4.484,3.007,0.68,3.91,2.741,0.919,1.57,3.91,2.725,0.847,0.68,3.74,2.757,1.068,-0.032,1.78,7.51,4.45,1.804,1.97,5.81,4.077,1.69,1.78,7.51,4.823,1.992,-0.747,6,6,6,6,12,12,0,1,,1.92,7.83,6.295,1.466,19,20
article_393.txt,1284,0.59,8.27,4.809,2.761,0.61,3.91,2.548,0.945,0.7,3.77,2.597,0.873,0.61,3.91,2.488,1.077,0.109,1.19,8.03,4.775,1.872,1.68,8.03,4.983,1.866,1.19,6.6,4.521,1.959,0.462,10,11,9,9,19,20,2,1,,1.88,8.5,5.712,1.781,34,36
article_394.txt,1218,0.83,7.13,4.777,2.54,0.14,3.67,2.26,1.017,2.5,2.63,2.537,0.063,0.14,3.67,1.983,1.434,0.554,1.8,6.06,3.084,1.459,1.93,2.57,2.38,0.308,1.8,6.06,3.787,1.834,-1.407,3,7,7,7,10,14,0,1,,1.1,8.13,5.563,1.621,31,36
article_395.txt,1084,0.59,8.44,4.278,3.284,1.86,3.94,3.124,0.649,1.86,3.94,2.902,0.81,2.64,3.91,3.346,0.366,-0.444,1.41,6.9,4.514,1.859,1.41,4.74,3.079,1.299,3.59,6.9,5.949,1.005,-2.87,7,8,6,8,13,16,0,1,,1.92,8.48,5.98,1.553,33,34
article_396.txt,1376,0.59,8.44,5.487,2.609,0.14,3.94,2.505,1.126,0.47,3.94,2.677,1.025,0.14,3.91,2.183,1.304,0.495,1.35,5.85,3.74,1.209,1.97,5.41,3.436,0.961,1.35,5.85,4.311,1.476,-0.875,10,15,8,8,18,23,7,1,,4.19,8.06,6.384,0.899,44,50
article_397.txt,1081,0.54,7.79,3.947,2.938,0.07,3.96,2.586,1.347,0.53,3.29,2.577,1.019,0.07,3.96,2.592,1.589,-0.016,1.97,7.12,4.666,1.282,3.41,5.7,4.643,1.034,1.97,7.12,4.681,1.485,-0.038,4,6,8,9,12,15,-3,1,,1.92,8,6.087,1.519,28,36
article_398.txt,1803,0.69,8.45,4.033,3.043,0.43,3.95,2.931,0.824,0.43,3.95,2.806,0.928,0.53,3.81,3.029,0.739,-0.223,1.69,7.41,4.73,1.417,1.69,7.41,4.493,1.687,2.8,6.75,4.917,1.17,-0.424,15,18,19,23,34,41,-5,1,,0.59,7.82,5.496,1.651,50,59
article_399.txt,1195,0.76,8.45,3.232,2.437,0.18,3.95,2.536,0.92,2.5,3.95,3.013,0.686,0.18,3.74,2.409,0.952,0.603,1.19,6.06,3.713,1.471,2.52,4.07,3.268,0.864,1.19,6.06,3.832,1.597,-0.564,3,4,10,15,13,19,-11,1,,1.92,7.88,6.077,1.506,29,30
article_400.txt,1073,1.25,7.79,4.658,2.396,0.06,3.29,2.146,0.946,1.86,3.29,2.591,0.444,0.06,3.25,1.789,1.104,0.802,1.19,7.65,3.516,1.841,1.66,4.93,3.819,1.267,1.19,7.65,3.273,2.237,0.546,6,8,8,10,14,18,-2,1,,1.92,7.63,5.818,1.392,39,58
article_401.txt,1340,0.54,7.89,3.447,2.783,0.53,3.96,2.745,0.998,2.6,3.39,2.962,0.344,0.53,3.96,2.659,1.163,0.303,1.19,7.41,4.703,1.638,2.77,7.41,4.975,1.751,1.19,6.73,4.594,1.641,0.381,6,6,11,15,17,21,-9,1,,1.92,8.46,6.405,1.279,47,60
article_402.txt,2034,0.76,8.45,5.13,2.788,0.06,3.95,2.644,1.021,0.47,3.95,2.755,0.977,0.06,3.74,2.481,1.088,0.275,1.66,8.03,4.78,1.676,1.66,8.03,4.598,1.875,2.96,7.39,5.047,1.334,-0.449,23,28,18,19,41,47,9,1,,1.92,8.67,6.278,1.27,69,82
article_403.txt,1101,0.48,8.16,4.033,2.763,0.18,4.02,2.535,1.096,0.34,3.66,2.499,0.887,0.18,4.02,2.561,1.248,-0.061,1.41,6.94,4.061,1.417,1.41,5.85,3.533,1.519,2.11,6.94,4.434,1.253,-0.901,8,12,13,17,21,29,-5,1,,1.92,8.46,6.255,1.574,27,31
article_404.txt,1711,1.12,7.04,3.565,2.22,0.14,3.38,2.178,0.887,0.74,2.54,1.864,0.675,0.14,3.38,2.335,0.969,-0.471,1.66,6.83,3.471,1.357,1.66,2.81,2.258,0.524,2.11,6.83,4.077,1.231,-1.819,4,5,9,10,13,15,-5,1,,1.92,8.17,5.958,1.386,42,44
article_405.txt,1126,0.76,8.03,4.065,2.835,1.66,3.74,2.701,0.699,1.76,3.53,2.407,0.593,1.66,3.74,2.961,0.712,-0.554,1.52,5.76,3.67,1.332,1.52,5.76,3.9,1.669,2.3,5.07,3.466,1.007,0.434,8,8,9,9,17,17,-1,1,,1.92,8.15,5.812,1.399,35,36
article_406.txt,1870,0.59,8.07,4.571,2.763,0.7,3.91,2.556,0.935,0.7,3.57,2.539,1.064,1.58,3.91,2.574,0.814,-0.035,1.19,7.37,4.838,1.713,2.66,6.42,4.815,1.257,1.19,7.37,4.862,2.149,-0.047,10,15,13,14,23,29,1,1,,1.92,8.46,6.15,1.343,46,68
article_407.txt,1546,1.11,8.22,4.741,2.665,0.14,3.72,2.409,1.053,0.47,3.72,2.446,0.905,0.14,3.39,2.365,1.251,0.082,0.86,6.58,3.878,1.759,0.86,6.58,3.285,1.723,1.19,6.16,4.579,1.6,-1.294,12,13,8,11,20,24,2,1,,1.92,8.28,5.605,1.512,57,67
article_408.txt,1029,1.56,8.44,4.977,2.525,0.07,3.94,2.163,1.267,0.74,3.94,2.829,1.276,0.07,2.94,1.581,0.992,1.247,1.19,5.23,3.283,1.124,2.04,4.74,3.566,0.879,1.19,5.23,3.035,1.31,0.531,5,7,8,8,13,15,-1,1,,1.92,8.57,5.831,1.417,42,46
article_409.txt,1568,0.38,8.45,5.018,2.894,0.18,4.12,2.758,0.906,1.78,3.95,2.866,0.639,0.18,4.12,2.613,1.184,0.253,1.19,6.88,4.25,1.673,1.97,6.72,4.354,1.244,1.19,6.88,4.11,2.159,0.244,19,20,11,15,30,35,5,1,,0.59,8.17,6.19,1.349,47,58
article_410.txt,3518,1.12,8.45,4.231,2.382,0.02,3.95,2.106,1.103,1.62,3.95,3.084,0.825,0.02,3.38,1.692,0.937,1.393,1.34,8.03,3.682,1.329,1.41,8.03,3.991,1.614,1.34,5.93,3.551,1.192,0.441,10,14,18,33,28,47,-19,1,,1.48,8.35,5.983,1.611,108,167
article_411.txt,1018,1.32,8.45,5.31,2.486,0.22,3.95,2.347,0.96,1.13,3.95,2.565,0.84,0.22,3.18,1.998,1.133,0.567,1.79,4.79,3.256,0.951,1.79,4.15,2.893,0.813,2.44,4.79,3.838,0.931,-0.946,6,8,5,5,11,13,3,1,,1,8.28,5.872,1.841,31,35
article_412.txt,1289,0.84,8.36,4.323,2.747,0.22,3.86,2.516,0.957,0.44,3.86,2.599,1.019,0.22,3.66,2.448,0.949,0.151,1.68,6.26,4.46,1.442,1.68,5.84,3.699,1.52,2.8,6.26,5.082,1.076,-1.383,8,9,10,11,18,20,-2,1,,1.92,8.13,6.06,1.424,27,28
article_413.txt,2746,0.97,8.28,5.292,1.929,0.07,3.78,1.696,1.158,1.1,3.78,2.238,0.836,0.07,3.53,1.018,1.189,1.221,1.19,6.59,3.219,1.654,1.81,6.59,3.387,1.57,1.19,5.3,3.009,1.839,0.378,8,10,7,8,15,18,2,1,,1.92,8.46,6.52,1.281,60,81
article_414.txt,1792,1.24,8.27,5.001,2.751,0.07,3.77,2.569,1.031,0.44,3.77,2.975,0.927,0.07,3.26,2.141,0.981,0.834,1.19,8.03,4.949,1.574,2.52,8.03,5.309,1.508,1.19,7.24,4.569,1.594,0.741,17,19,16,18,33,37,1,1,,1.29,8.35,5.696,1.509,53,73
article_415.txt,1666,0.48,7.79,3.495,2.202,1.13,4.02,2.184,0.992,2.02,3.29,2.601,0.536,1.13,4.02,2.062,1.067,0.539,1.19,6.37,3.953,1.347,1.97,5.7,3.703,1.264,1.19,6.37,4.026,1.388,-0.323,7,7,13,24,20,31,-17,1,,1.92,8.46,6.268,1.389,57,61
article_416.txt,1050,0.7,8.16,3.903,3.002,0.53,3.8,2.903,0.741,0.53,3.66,2.707,0.896,1.97,3.8,3.051,0.599,-0.344,1.41,8,4.762,1.497,1.41,5.76,4.323,1.577,3.04,8,5.092,1.41,-0.768,9,9,11,12,20,21,-3,1,,1.92,8.28,6.167,1.598,23,28
article_417.txt,1701,0.54,8.45,3.689,2.628,0.06,3.96,2.568,0.911,0.7,3.95,2.459,0.934,0.06,3.96,2.629,0.909,-0.17,1.19,7.72,4.85,1.8,1.58,7.47,4.597,1.745,1.19,7.72,4.991,1.846,-0.395,12,15,22,27,34,42,-12,1,,1.34,8.35,5.706,1.748,48,54
article_418.txt,1144,0.54,8.45,4.734,3.104,0.7,3.96,2.811,1.088,0.7,3.95,2.664,1.151,1.5,3.96,3.007,1.069,-0.343,1.8,7.17,4.909,1.403,3.78,6.42,4.961,0.99,1.8,7.17,4.838,1.933,0.123,6,8,6,6,12,14,2,1,,1.92,7.78,5.802,1.6,29,33
article_419.txt,1105,0.76,8.07,4.378,2.798,0.38,3.74,2.407,1.188,1.13,3.57,2.855,1.154,0.38,3.74,2.108,1.214,0.747,1.19,7.42,3.967,2.321,1.79,7.42,4.582,2.582,1.19,7.24,3.557,2.279,1.026,4,4,6,6,10,10,-2,1,,1.92,7.76,6.19,1.302,24,28
article_420.txt,1874,1.24,7.79,4.225,2.261,0.22,3.29,2.083,0.832,1.61,3.29,2.531,0.498,0.22,3.26,1.834,0.886,0.697,1.19,6.83,3.386,1.719,1.34,5.87,3.194,1.63,1.19,6.83,3.492,1.804,-0.298,10,10,16,18,26,28,-8,1,,1.1,7.8,5.806,1.453,60,72
article_421.txt,1086,1.12,8.44,4.726,2.666,1.13,3.94,2.457,0.849,1.13,3.94,2.384,0.931,1.57,3.38,2.55,0.793,-0.166,1.66,7.65,3.645,1.732,1.66,5.41,2.716,1.214,3.17,7.65,4.84,1.605,-2.124,9,9,6,7,15,16,2,1,,1.92,8.07,5.919,1.291,37,46
article_422.txt,1466,0.83,7.68,4.149,2.507,0.7,3.67,2.314,0.929,0.7,3.18,1.963,0.837,0.75,3.67,2.664,0.909,-0.701,1.58,6.9,4.378,1.721,1.58,6.42,3.871,1.854,3.07,6.9,4.884,1.471,-1.012,11,14,13,14,24,28,0,1,,1.92,8.28,6.14,1.38,46,59
article_423.txt,1612,1.12,8.44,3.966,2.762,0.4,3.94,2.623,0.913,0.7,3.94,2.732,1.078,0.4,3.38,2.556,0.816,0.175,1.19,6.73,4.592,1.549,1.79,6.42,4.225,1.425,1.19,6.73,4.819,1.612,-0.593,11,13,16,21,27,34,-8,1,,1.92,8.35,6.168,1.308,49,58
article_424.txt,1462,0.59,8.45,5.581,2.953,1.13,3.95,2.999,0.761,1.13,3.95,3.12,0.73,1.19,3.91,2.771,0.81,0.349,1.79,6.59,4.421,1.381,1.79,6.59,3.952,1.344,3.04,6.06,5.308,0.997,-1.356,13,17,6,9,19,26,8,1,,1.92,7.77,5.579,1.486,49,57
article_425.txt,1092,0.8,7.79,4.926,2.551,0.18,3.7,2.324,1.057,0.18,3.29,2.03,1.07,1.06,3.7,2.941,0.745,-0.911,1.69,7.68,4.957,1.557,1.69,6.42,4.574,1.388,2.1,7.68,5.762,1.655,-1.188,12,21,8,10,20,31,11,1,,1.92,8.03,5.72,1.515,27,30
article_426.txt,1405,0.38,8.44,5.462,2.991,0.18,4.12,2.946,0.973,1.86,3.94,2.977,0.773,0.18,4.12,2.886,1.316,0.09,1.19,6.68,3.754,1.526,1.66,6.68,3.37,1.145,1.19,6.62,4.487,1.923,-1.117,14,21,9,11,23,32,10,1,,1.92,7.92,5.571,1.526,41,52
article_427.txt,1290,0.59,7.72,4.459,2.667,0.7,3.91,2.482,0.822,0.7,3.22,2.339,0.849,1.58,3.91,2.637,0.801,-0.298,1.19,6.42,3.945,1.7,2.52,6.42,4.164,1.426,1.19,6.26,3.706,2.001,0.458,11,12,9,11,20,23,1,1,,1.92,7.83,6.221,1.156,47,51
article_428.txt,1926,0.76,8.44,4.946,2.705,0.24,3.94,2.543,0.945,0.53,3.94,2.641,0.965,0.24,3.74,2.414,0.934,0.228,1.19,6.47,4.079,1.345,1.55,5.74,4.076,1.252,1.19,6.47,4.082,1.501,-0.007,17,21,15,16,32,37,5,1,,1.92,8.46,5.619,1.456,60,79
article_429.txt,1433,1.12,7.97,3.437,2.328,0.18,3.47,2.308,1.036,0.7,3.47,2.255,1.044,0.18,3.38,2.329,1.058,-0.074,1.35,6.42,3.783,1.364,1.87,6.42,4.077,1.799,1.35,6.06,3.67,1.193,0.407,7,8,17,21,24,29,-13,1,,1.92,8.07,5.879,1.433,48,56
article_430.txt,1603,0.38,7.88,3.73,2.333,0.43,4.12,2.242,0.936,0.43,3.38,2.084,1.291,1.58,4.12,2.328,0.695,-0.244,1.19,7.72,4.632,1.998,3.41,6.42,5.164,1.179,1.19,7.72,4.341,2.301,0.823,8,12,14,22,22,34,-10,1,,1.92,7.73,6.094,1.29,46,55
article_431.txt,1157,1.24,8.45,3.61,2.671,0.07,3.95,2.641,0.798,1.62,3.95,2.627,0.72,0.07,3.26,2.649,0.861,-0.021,1.58,7.68,4.517,1.882,1.58,4.47,3.079,0.974,1.97,7.68,5.236,1.828,-2.158,7,7,11,14,18,21,-7,1,,1.38,8.03,6.032,1.65,34,37
article_432.txt,1110,0.64,8.45,6.31,2.196,1.63,3.95,2.736,0.639,2.02,3.95,2.778,0.537,1.63,3.86,2.547,1.078,0.231,1.97,6.79,4.149,1.517,1.97,6.15,4.019,1.403,2.73,6.79,4.73,2.096,-0.711,12,18,4,4,16,22,14,1,,1.92,7.41,5.865,1.37,21,24
article_433.txt,1074,0.59,8.44,3.2,2.685,0.14,3.94,2.705,1.099,2.06,3.94,2.81,0.84,0.14,3.91,2.67,1.204,0.14,1.19,6.15,4.649,1.622,3.68,6.15,4.985,1.013,1.19,6.1,4.537,1.804,0.448,4,4,9,12,13,16,-8,1,,1.92,7.97,6.13,1.319,33,36
article_434.txt,1410,1.24,8.44,5.682,2.855,1.66,3.94,2.946,0.666,2,3.94,3.096,0.633,1.66,3.26,2.645,0.681,0.451,1.81,8.03,4.864,1.842,1.81,8.03,4.843,2.058,2.44,6.44,4.908,1.487,-0.066,11,12,6,6,17,18,6,1,,1.92,7.97,6.258,1.267,36,49
article_435.txt,1056,0.97,7.93,3.748,2.194,0.22,3.53,1.979,1.125,1.13,3.43,2.208,0.848,0.22,3.53,1.891,1.234,0.317,1.19,6.33,4.014,1.612,1.79,4.15,2.778,0.885,1.19,6.33,4.49,1.593,-1.712,5,5,9,13,14,18,-8,1,,1.92,8.57,5.704,1.449,32,40
article_436.txt,1826,0.59,8.45,5.041,2.896,0.07,3.95,2.741,0.987,0.7,3.95,2.71,0.868,0.07,3.91,2.787,1.178,-0.076,1.34,8.03,4.805,1.848,1.34,8.03,4.631,2.025,1.97,7.66,5.073,1.568,-0.442,15,23,13,15,28,38,8,1,,1.92,8.67,6.136,1.469,54,64
article_437.txt,1257,1.32,7.69,4.916,2.028,0.34,3.19,1.872,0.809,0.34,3.19,2.376,0.752,1.19,3.18,1.404,0.544,0.973,1.19,5.44,3.019,0.877,1.52,5.44,3.13,1.112,1.19,4,2.915,0.612,0.215,10,13,4,14,14,27,-1,1,,1.92,8.21,6.007,1.5,34,47
article_438.txt,2128,0.88,8.44,4.971,2.681,1.58,3.94,2.563,0.753,1.62,3.94,2.801,0.731,1.58,3.62,2.282,0.708,0.519,1.19,6.79,3.66,1.328,1.58,5.76,3.821,1.161,1.19,6.79,3.469,1.537,0.352,10,13,9,11,19,24,2,1,,1.92,8.39,5.721,1.563,55,63
